timestamp x y z qx qy qz qw id
1679926621.681333 9.697549 12.111893 -4.083323 0.000220 0.000808 0.291077 0.956699 384
1679926622.181711 10.085118 12.351188 -4.092839 -0.002351 0.004884 0.291402 0.956585 385
1679926622.681956 10.291170 12.488858 -4.092007 -0.003354 0.003694 0.289426 0.957187 386
1679926623.581763 10.359790 12.557760 -4.104610 -0.001607 0.000013 0.289883 0.957061 387
1679926624.581136 10.368089 12.565744 -4.106337 0.000155 0.000289 0.291420 0.956595 388
1679926625.682539 10.844976 12.939710 -4.114459 -0.002971 0.000410 0.317570 0.948230 389
1679926627.281787 11.919009 13.745880 -4.127190 -0.005663 0.003299 0.328959 0.944321 390
1679926628.781350 11.988244 13.826117 -4.143002 -0.001268 0.000666 0.330149 0.943928 391
1679926629.881637 12.057867 13.881880 -4.145149 0.000038 0.000204 0.333764 0.942657 392
1679926630.582205 12.513695 14.220025 -4.148091 0.001359 0.003057 0.327762 0.944754 393
1679926631.182090 12.927252 14.528790 -4.156860 0.003623 0.003593 0.292764 0.956171 394
1679926631.881445 13.383862 14.849277 -4.159177 -0.007617 -0.000359 0.299911 0.953937 395
1679926632.870873 13.607914 15.040863 -4.173573 -0.001454 0.002400 0.343981 0.938973 396
1679926634.170091 13.625364 15.077617 -4.178310 -0.000793 0.000681 0.343362 0.939203 397
1679926635.570171 13.918473 15.455290 -4.180861 -0.010804 -0.004822 0.426823 0.904258 398
1679926637.069746 14.716578 16.539141 -4.195609 -0.001936 0.001350 0.472106 0.881539 399
1679926638.169957 14.812262 16.726791 -4.211668 -0.003151 0.001194 0.476872 0.878966 400
1679926638.870653 14.817416 16.739061 -4.212928 -0.001440 0.001739 0.477547 0.878603 401
1679926639.870087 14.818155 16.740749 -4.212842 -0.001878 0.002125 0.478126 0.878287 402
1679926640.670394 14.926904 16.887529 -4.221389 -0.000110 0.003532 0.475672 0.879615 403
1679926641.770391 15.283298 17.450836 -4.220575 -0.002632 -0.000618 0.466066 0.884746 404
1679926642.870658 15.579981 17.983101 -4.130077 0.061515 -0.109107 0.501059 0.856301 405
1679926643.970712 15.636148 18.016953 -4.142384 0.075468 -0.125249 0.500468 0.853316 406
1679926644.970093 15.641749 18.050411 -4.143250 0.074849 -0.129215 0.499915 0.853104 407
1679926646.070266 15.643836 18.058823 -4.142717 0.075146 -0.130002 0.489202 0.859147 408
1679926646.771010 15.749272 18.272326 -4.071924 0.107343 -0.194737 0.486206 0.845079 409
1679926647.569877 15.964030 18.699005 -3.885271 0.025662 -0.049501 0.514913 0.855427 410
1679926648.770979 16.336143 19.337183 -3.881091 0.000272 0.005007 0.499289 0.866421 411
1679926650.070107 16.551102 19.779318 -3.895151 -0.003322 0.002088 0.503746 0.863843 412
1679926650.669956 16.556324 19.831913 -3.904906 -0.003029 0.001873 0.504332 0.863503 413
1679926651.770172 16.541109 19.855228 -3.909247 -0.001529 0.001084 0.503696 0.863879 414
1679926652.570434 16.537615 19.860287 -3.909716 -0.000524 0.001873 0.502577 0.864530 415
1679926653.470236 16.659603 20.215296 -3.907416 -0.009814 -0.004481 0.593122 0.805041 416
1679926654.169542 16.946611 20.710175 -3.914889 -0.008450 -0.001344 0.648878 0.760844 417
1679926654.973866 17.106955 20.907532 -3.919914 -0.000846 0.003897 0.735473 0.677542 418
1679926656.170859 17.118471 20.952066 -3.924518 -0.003631 0.000702 0.717291 0.696764 419
1679926657.470064 17.116587 20.954922 -3.924371 -0.004501 -0.000071 0.716755 0.697310 420
1679926657.970454 17.068117 20.961592 -3.923894 -0.000949 0.004425 0.674549 0.738217 421
1679926658.668468 16.973206 21.014288 -3.927501 -0.003974 -0.005512 0.796810 0.604191 422
1679926659.970363 16.808136 21.029268 -3.917212 0.001281 -0.000758 0.986920 0.161205 423
1679926660.770643 16.829388 21.006731 -3.919814 0.002293 -0.002456 0.991752 -0.128128 424
1679926661.272339 16.813046 21.032352 -3.921837 0.001065 0.000932 0.990033 -0.140830 425
1679926662.068776 16.810354 21.049255 -3.919782 0.000327 0.001406 0.995150 -0.098355 426
1679926663.070568 16.801504 21.052464 -3.920245 0.000387 -0.002086 0.995436 -0.095404 427
1679926663.769917 16.547945 20.927029 -3.926395 0.001996 -0.015656 0.986678 -0.161919 428
1679926665.169954 15.344237 20.424917 -3.939217 0.000767 -0.013166 0.974435 -0.224282 429
